"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2018,8,"MQ","Envoy Air","LGA","New York, NY: LaGuardia",1560.00,384.00,80.88,6.58,179.13,0.00,117.41,218.00,4.00,30218.00,7036.00,766.00,13283.00,0.00,9133.00,
2018,8,"MQ","Envoy Air","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",323.00,75.00,16.63,4.82,23.26,0.00,30.29,2.00,0.00,4572.00,688.00,364.00,879.00,0.00,2641.00,
2018,8,"MQ","Envoy Air","LRD","Laredo, TX: Laredo International",98.00,19.00,6.76,1.13,7.96,0.00,3.15,2.00,1.00,760.00,273.00,101.00,193.00,0.00,193.00,
2018,8,"MQ","Envoy Air","LSE","La Crosse, WI: La Crosse Regional",43.00,7.00,1.21,0.00,4.64,0.00,1.14,3.00,1.00,234.00,24.00,0.00,161.00,0.00,49.00,
2018,8,"MQ","Envoy Air","MAF","Midland/Odessa, TX: Midland International Air and Space Port",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2018,8,"MQ","Envoy Air","MCI","Kansas City, MO: Kansas City International",109.00,23.00,2.92,0.00,10.83,0.00,9.25,4.00,0.00,759.00,71.00,0.00,338.00,0.00,350.00,
2018,8,"MQ","Envoy Air","MDT","Harrisburg, PA: Harrisburg International",31.00,6.00,2.10,0.35,2.02,0.00,1.52,0.00,0.00,548.00,145.00,39.00,155.00,0.00,209.00,
2018,8,"MQ","Envoy Air","MEM","Memphis, TN: Memphis International",172.00,57.00,14.59,3.53,13.83,0.00,25.05,8.00,0.00,4099.00,995.00,408.00,841.00,0.00,1855.00,
2018,8,"MQ","Envoy Air","MGM","Montgomery, AL: Montgomery Regional",89.00,18.00,3.61,0.10,9.78,0.00,4.51,1.00,0.00,718.00,146.00,14.00,287.00,0.00,271.00,
2018,8,"MQ","Envoy Air","MHK","Manhattan/Ft. Riley, KS: Manhattan Regional",99.00,24.00,2.77,3.10,11.65,0.00,6.48,3.00,0.00,1016.00,183.00,151.00,384.00,0.00,298.00,
2018,8,"MQ","Envoy Air","MIA","Miami, FL: Miami International",990.00,189.00,57.36,7.61,47.42,0.00,76.61,20.00,3.00,12338.00,5317.00,313.00,1876.00,0.00,4832.00,
2018,8,"MQ","Envoy Air","MLI","Moline, IL: Quad City International",89.00,16.00,1.25,4.03,6.49,0.00,4.23,4.00,0.00,996.00,46.00,286.00,386.00,0.00,278.00,
2018,8,"MQ","Envoy Air","MLU","Monroe, LA: Monroe Regional",26.00,3.00,0.67,0.00,2.33,0.00,0.00,0.00,0.00,81.00,10.00,0.00,71.00,0.00,0.00,
2018,8,"MQ","Envoy Air","MQT","Marquette, MI: Sawyer International",47.00,14.00,1.20,2.80,3.15,0.00,6.85,1.00,1.00,1044.00,56.00,403.00,99.00,0.00,486.00,
2018,8,"MQ","Envoy Air","MSN","Madison, WI: Dane County Regional-Truax Field",203.00,30.00,7.46,1.38,12.20,0.00,8.96,7.00,1.00,1511.00,455.00,130.00,364.00,0.00,562.00,
2018,8,"MQ","Envoy Air","MSO","Missoula, MT: Missoula International",51.00,8.00,2.00,2.01,3.22,0.00,0.77,0.00,0.00,355.00,88.00,154.00,86.00,0.00,27.00,
2018,8,"MQ","Envoy Air","MSP","Minneapolis, MN: Minneapolis-St Paul International",4.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,24.00,0.00,0.00,0.00,0.00,
2018,8,"MQ","Envoy Air","MSY","New Orleans, LA: Louis Armstrong New Orleans International",31.00,4.00,1.17,0.34,2.49,0.00,0.00,0.00,0.00,180.00,72.00,21.00,87.00,0.00,0.00,
2018,8,"MQ","Envoy Air","MYR","Myrtle Beach, SC: Myrtle Beach International",14.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,45.00,0.00,0.00,45.00,0.00,0.00,
2018,8,"MQ","Envoy Air","OKC","Oklahoma City, OK: Will Rogers World",106.00,35.00,4.69,4.07,13.08,0.00,13.16,5.00,2.00,1777.00,221.00,250.00,497.00,0.00,809.00,
2018,8,"MQ","Envoy Air","OMA","Omaha, NE: Eppley Airfield",163.00,44.00,5.76,1.28,19.35,0.00,17.61,8.00,0.00,1805.00,178.00,77.00,684.00,0.00,866.00,
2018,8,"MQ","Envoy Air","ORD","Chicago, IL: Chicago O'Hare International",5346.00,1144.00,168.42,74.02,480.18,0.23,421.15,226.00,33.00,83834.00,14420.00,7004.00,35040.00,13.00,27357.00,
2018,8,"MQ","Envoy Air","ORF","Norfolk, VA: Norfolk International",260.00,82.00,12.02,3.27,30.51,0.00,36.20,29.00,0.00,5141.00,801.00,167.00,2051.00,0.00,2122.00,
2018,8,"MQ","Envoy Air","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",27.00,8.00,1.71,0.00,1.32,0.00,4.98,0.00,0.00,522.00,65.00,0.00,33.00,0.00,424.00,
2018,8,"MQ","Envoy Air","PHL","Philadelphia, PA: Philadelphia International",58.00,15.00,1.74,0.00,3.38,0.00,9.89,8.00,0.00,942.00,94.00,0.00,295.00,0.00,553.00,
2018,8,"MQ","Envoy Air","PIA","Peoria, IL: General Downing - Peoria International",31.00,3.00,0.05,0.00,2.13,0.00,0.82,2.00,0.00,56.00,1.00,0.00,41.00,0.00,14.00,
2018,8,"MQ","Envoy Air","PIT","Pittsburgh, PA: Pittsburgh International",429.00,91.00,22.79,3.84,34.27,0.00,30.10,39.00,0.00,5606.00,1340.00,378.00,1898.00,0.00,1990.00,
2018,8,"MQ","Envoy Air","PNS","Pensacola, FL: Pensacola International",185.00,27.00,6.47,1.73,5.68,0.00,13.12,2.00,0.00,909.00,244.00,150.00,160.00,0.00,355.00,
2018,8,"MQ","Envoy Air","PVD","Providence, RI: Theodore Francis Green State",62.00,23.00,2.40,1.56,9.35,0.00,9.70,1.00,1.00,1042.00,160.00,38.00,280.00,0.00,564.00,
2018,8,"MQ","Envoy Air","PWM","Portland, ME: Portland International Jetport",124.00,33.00,7.69,0.18,14.98,0.00,10.15,10.00,0.00,1758.00,220.00,24.00,695.00,0.00,819.00,
2018,8,"WN","Southwest Airlines Co.","TPA","Tampa, FL: Tampa International",2113.00,444.00,153.55,8.98,113.14,1.00,167.32,40.00,14.00,23499.00,9073.00,620.00,5175.00,28.00,8603.00,
2018,8,"WN","Southwest Airlines Co.","TUL","Tulsa, OK: Tulsa International",407.00,74.00,31.40,0.00,7.37,0.00,35.23,2.00,0.00,3885.00,1482.00,0.00,257.00,0.00,2146.00,
2018,8,"WN","Southwest Airlines Co.","TUS","Tucson, AZ: Tucson International",325.00,78.00,29.42,0.00,15.31,0.00,33.27,1.00,1.00,3987.00,1369.00,0.00,754.00,0.00,1864.00,
2018,8,"YV","Mesa Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",233.00,54.00,22.86,2.93,13.31,0.00,14.89,3.00,1.00,2902.00,1467.00,204.00,544.00,0.00,687.00,
2018,8,"YV","Mesa Airlines Inc.","ALB","Albany, NY: Albany International",17.00,2.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,195.00,0.00,0.00,79.00,0.00,116.00,
2018,8,"YV","Mesa Airlines Inc.","AMA","Amarillo, TX: Rick Husband Amarillo International",156.00,48.00,11.12,3.07,11.20,0.00,22.60,2.00,0.00,3904.00,497.00,1099.00,385.00,0.00,1923.00,
2018,8,"YV","Mesa Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",226.00,36.00,15.00,6.00,7.00,0.00,8.00,4.00,1.00,2920.00,951.00,395.00,640.00,0.00,934.00,
2018,8,"YV","Mesa Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",108.00,28.00,10.00,5.00,8.00,0.00,5.00,0.00,0.00,3584.00,1592.00,1233.00,261.00,0.00,498.00,
2018,8,"YV","Mesa Airlines Inc.","BDL","Hartford, CT: Bradley International",32.00,6.00,2.00,0.00,3.00,0.00,1.00,1.00,0.00,460.00,143.00,0.00,235.00,0.00,82.00,
2018,8,"YV","Mesa Airlines Inc.","BFL","Bakersfield, CA: Meadows Field",22.00,7.00,1.52,0.00,1.60,0.16,3.73,1.00,0.00,314.00,52.00,0.00,43.00,12.00,207.00,
2018,8,"YV","Mesa Airlines Inc.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",155.00,34.00,11.28,2.08,6.11,0.71,13.82,9.00,0.00,1722.00,682.00,97.00,201.00,17.00,725.00,
2018,8,"YV","Mesa Airlines Inc.","BIS","Bismarck/Mandan, ND: Bismarck Municipal",31.00,5.00,1.93,0.00,0.82,0.00,2.25,1.00,0.00,177.00,64.00,0.00,30.00,0.00,83.00,
2018,8,"YV","Mesa Airlines Inc.","BMI","Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",59.00,22.00,9.10,0.50,3.90,0.00,8.50,2.00,0.00,2408.00,709.00,107.00,305.00,0.00,1287.00,
2018,8,"YV","Mesa Airlines Inc.","BNA","Nashville, TN: Nashville International",85.00,22.00,8.00,1.00,3.00,0.00,10.00,2.00,0.00,1712.00,452.00,144.00,60.00,0.00,1056.00,
2018,8,"YV","Mesa Airlines Inc.","BOI","Boise, ID: Boise Air Terminal",111.00,25.00,11.16,3.55,6.12,0.00,4.18,2.00,0.00,1897.00,1057.00,270.00,222.00,0.00,348.00,
2018,8,"YV","Mesa Airlines Inc.","BOS","Boston, MA: Logan International",6.00,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,137.00,19.00,0.00,118.00,0.00,0.00,
2018,8,"YV","Mesa Airlines Inc.","BRO","Brownsville, TX: Brownsville South Padre Island International",102.00,19.00,9.45,0.00,2.41,0.00,7.14,4.00,0.00,1188.00,612.00,0.00,89.00,0.00,487.00,
2018,8,"YV","Mesa Airlines Inc.","BTR","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",92.00,14.00,9.00,2.00,0.00,0.00,3.00,0.00,0.00,1547.00,436.00,69.00,0.00,0.00,1042.00,
2018,8,"YV","Mesa Airlines Inc.","BTV","Burlington, VT: Burlington International",96.00,22.00,7.00,6.00,2.00,0.00,7.00,3.00,0.00,2007.00,379.00,808.00,117.00,0.00,703.00,
2018,8,"YV","Mesa Airlines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",91.00,27.00,9.00,2.00,3.00,1.00,12.00,1.00,0.00,3175.00,1618.00,137.00,117.00,23.00,1280.00,
2018,8,"YV","Mesa Airlines Inc.","BUR","Burbank, CA: Bob Hope",90.00,26.00,11.25,0.68,3.03,0.00,11.05,2.00,0.00,1966.00,802.00,62.00,265.00,0.00,837.00,
2018,8,"YV","Mesa Airlines Inc.","BZN","Bozeman, MT: Bozeman Yellowstone International",8.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,19.00,0.00,0.00,0.00,0.00,
2018,8,"YV","Mesa Airlines Inc.","CHA","Chattanooga, TN: Lovell Field",23.00,2.00,1.20,0.00,0.80,0.00,0.00,0.00,0.00,200.00,153.00,0.00,47.00,0.00,0.00,
2018,8,"YV","Mesa Airlines Inc.","CHS","Charleston, SC: Charleston AFB/International",138.00,29.00,13.00,5.00,7.00,1.00,3.00,1.00,0.00,1734.00,504.00,486.00,320.00,22.00,402.00,
2018,8,"YV","Mesa Airlines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",40.00,8.00,3.00,1.00,3.00,0.00,1.00,1.00,0.00,629.00,364.00,139.00,95.00,0.00,31.00,
2018,8,"YV","Mesa Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",185.00,42.00,14.00,9.00,11.00,0.00,8.00,5.00,0.00,2160.00,677.00,714.00,368.00,0.00,401.00,
2018,8,"YV","Mesa Airlines Inc.","CMH","Columbus, OH: John Glenn Columbus International",146.00,34.00,11.00,5.00,6.00,1.00,11.00,3.00,1.00,2434.00,839.00,606.00,193.00,45.00,751.00,
2018,8,"YV","Mesa Airlines Inc.","COS","Colorado Springs, CO: City of Colorado Springs Municipal",81.00,16.00,7.07,3.00,2.02,0.00,3.91,3.00,1.00,947.00,588.00,83.00,88.00,0.00,188.00,
2018,8,"YV","Mesa Airlines Inc.","COU","Columbia, MO: Columbia Regional",62.00,18.00,6.21,0.21,2.93,0.00,8.64,0.00,0.00,1504.00,588.00,24.00,119.00,0.00,773.00,
2018,8,"YV","Mesa Airlines Inc.","CRP","Corpus Christi, TX: Corpus Christi International",274.00,66.00,22.58,5.48,10.24,0.00,27.70,7.00,0.00,5284.00,1362.00,345.00,361.00,0.00,3216.00,
2018,8,"YV","Mesa Airlines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",111.00,29.00,12.00,4.00,4.00,0.00,9.00,1.00,0.00,1512.00,638.00,313.00,158.00,0.00,403.00,
2018,8,"YV","Mesa Airlines Inc.","DAY","Dayton, OH: James M Cox/Dayton International",15.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,111.00,111.00,0.00,0.00,0.00,0.00,
2018,8,"YV","Mesa Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",78.00,14.00,5.00,3.00,6.00,0.00,0.00,0.00,1.00,602.00,161.00,106.00,335.00,0.00,0.00,
2018,8,"YV","Mesa Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",3365.00,705.00,182.99,37.94,133.81,1.15,349.11,128.00,12.00,57541.00,16613.00,3030.00,8040.00,70.00,29788.00,
2018,8,"YV","Mesa Airlines Inc.","DRO","Durango, CO: Durango La Plata County",152.00,29.00,11.31,0.87,7.27,1.00,8.56,3.00,0.00,2314.00,1028.00,152.00,328.00,30.00,776.00,
2018,8,"YV","Mesa Airlines Inc.","DSM","Des Moines, IA: Des Moines International",78.00,21.00,6.89,0.80,4.17,0.00,9.13,0.00,0.00,1464.00,383.00,79.00,157.00,0.00,845.00,
2018,8,"YV","Mesa Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",221.00,52.00,18.00,6.00,20.00,0.00,8.00,4.00,0.00,3640.00,1518.00,520.00,705.00,0.00,897.00,
2018,8,"YV","Mesa Airlines Inc.","ECP","Panama City, FL: Northwest Florida Beaches International",31.00,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,88.00,60.00,28.00,0.00,0.00,0.00,
2018,8,"YV","Mesa Airlines Inc.","ELP","El Paso, TX: El Paso International",369.00,88.00,40.23,5.96,11.17,0.00,30.64,6.00,0.00,7193.00,3495.00,896.00,529.00,0.00,2273.00,
2018,8,"YV","Mesa Airlines Inc.","EVV","Evansville, IN: Evansville Regional",21.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,107.00,0.00,0.00,0.00,0.00,107.00,
2018,8,"YV","Mesa Airlines Inc.","FAT","Fresno, CA: Fresno Yosemite International",117.00,29.00,13.78,0.00,4.80,0.00,10.41,1.00,0.00,2097.00,1038.00,0.00,206.00,0.00,853.00,
2018,8,"YV","Mesa Airlines Inc.","FLG","Flagstaff, AZ: Flagstaff Pulliam",4.00,2.00,0.46,1.00,0.00,0.00,0.54,0.00,0.00,146.00,37.00,65.00,0.00,0.00,44.00,
2018,8,"YV","Mesa Airlines Inc.","FSD","Sioux Falls, SD: Joe Foss Field",90.00,19.00,7.45,0.02,4.01,0.00,7.52,2.00,0.00,1686.00,704.00,2.00,208.00,0.00,772.00,
2018,8,"YV","Mesa Airlines Inc.","FSM","Fort Smith, AR: Fort Smith Regional",75.00,24.00,7.33,0.69,5.04,0.00,10.95,0.00,0.00,1808.00,479.00,25.00,214.00,0.00,1090.00,
2018,8,"YV","Mesa Airlines Inc.","GPT","Gulfport/Biloxi, MS: Gulfport-Biloxi International",58.00,20.00,6.79,0.00,4.12,0.00,9.09,2.00,0.00,1246.00,353.00,0.00,116.00,0.00,777.00,
2018,8,"YV","Mesa Airlines Inc.","GSP","Greer, SC: Greenville-Spartanburg International",54.00,7.00,3.00,2.00,0.00,0.00,2.00,2.00,0.00,561.00,251.00,117.00,0.00,0.00,193.00,
2018,8,"YV","Mesa Airlines Inc.","GUC","Gunnison, CO: Gunnison-Crested Butte Regional",9.00,5.00,3.00,0.00,0.00,0.00,2.00,0.00,0.00,292.00,238.00,0.00,0.00,0.00,54.00,
2018,8,"YV","Mesa Airlines Inc.","HOU","Houston, TX: William P Hobby",174.00,40.00,14.63,1.65,8.55,0.00,15.17,12.00,0.00,2831.00,984.00,208.00,374.00,0.00,1265.00,
2018,8,"YV","Mesa Airlines Inc.","HRL","Harlingen/San Benito, TX: Valley International",49.00,6.00,4.00,2.00,0.00,0.00,0.00,0.00,1.00,328.00,258.00,70.00,0.00,0.00,0.00,
2018,8,"YV","Mesa Airlines Inc.","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",101.00,25.00,11.02,1.06,4.77,0.00,8.15,7.00,0.00,1467.00,763.00,35.00,172.00,0.00,497.00,
2018,8,"YV","Mesa Airlines Inc.","IAD","Washington, DC: Washington Dulles International",2067.00,486.00,72.00,33.00,125.00,0.00,256.00,61.00,5.00,43113.00,8547.00,2130.00,9158.00,0.00,23278.00,
2018,8,"YV","Mesa Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",2967.00,533.00,127.28,65.27,145.14,2.39,192.93,15.00,5.00,41516.00,12401.00,5116.00,5802.00,48.00,18149.00,
2018,8,"YV","Mesa Airlines Inc.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",124.00,42.00,17.98,1.96,7.67,0.00,14.40,2.00,0.00,3240.00,1660.00,169.00,216.00,0.00,1195.00,
2018,8,"YV","Mesa Airlines Inc.","ILM","Wilmington, NC: Wilmington International",3.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,108.00,108.00,0.00,0.00,0.00,0.00,
2018,8,"YV","Mesa Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",71.00,20.00,7.00,0.00,4.00,0.00,9.00,3.00,0.00,1502.00,486.00,0.00,172.00,0.00,844.00,
2018,8,"YV","Mesa Airlines Inc.","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",149.00,40.00,14.32,5.77,9.09,0.00,10.82,7.00,0.00,2956.00,840.00,453.00,394.00,0.00,1269.00,
2018,8,"YV","Mesa Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",143.00,34.00,15.77,2.00,7.42,0.00,8.81,6.00,0.00,2660.00,748.00,970.00,267.00,0.00,675.00,
2018,8,"YV","Mesa Airlines Inc.","LBB","Lubbock, TX: Lubbock Preston Smith International",216.00,51.00,21.87,1.07,11.33,0.00,16.73,7.00,0.00,2908.00,1185.00,148.00,387.00,0.00,1188.00,
2018,8,"YV","Mesa Airlines Inc.","LFT","Lafayette, LA: Lafayette Regional Paul Fournet Field",103.00,24.00,7.66,0.00,3.91,0.00,12.43,3.00,0.00,2249.00,1126.00,0.00,158.00,0.00,965.00,
2018,8,"YV","Mesa Airlines Inc.","LGA","New York, NY: LaGuardia",123.00,36.00,4.00,6.00,19.00,0.00,7.00,13.00,0.00,3205.00,176.00,1035.00,1444.00,0.00,550.00,
2018,8,"YV","Mesa Airlines Inc.","LGB","Long Beach, CA: Long Beach Airport",87.00,27.00,13.33,0.54,5.08,0.00,8.05,2.00,0.00,2273.00,1132.00,51.00,254.00,0.00,836.00,
2018,8,"YV","Mesa Airlines Inc.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",102.00,13.00,6.00,2.00,3.00,0.00,2.00,1.00,0.00,544.00,209.00,49.00,147.00,0.00,139.00,
2018,8,"YV","Mesa Airlines Inc.","MAF","Midland/Odessa, TX: Midland International Air and Space Port",251.00,62.00,30.63,3.71,9.58,0.00,18.08,9.00,1.00,4788.00,2282.00,330.00,402.00,0.00,1774.00,
2018,8,"YV","Mesa Airlines Inc.","MCI","Kansas City, MO: Kansas City International",157.00,35.00,10.31,5.00,11.17,0.00,8.52,2.00,0.00,1994.00,531.00,394.00,374.00,0.00,695.00,
2018,8,"YV","Mesa Airlines Inc.","MDT","Harrisburg, PA: Harrisburg International",12.00,2.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,354.00,187.00,0.00,167.00,0.00,0.00,
2018,8,"YV","Mesa Airlines Inc.","MEM","Memphis, TN: Memphis International",98.00,27.00,12.36,1.88,5.09,0.00,7.67,2.00,0.00,2122.00,930.00,138.00,170.00,0.00,884.00,
2018,8,"YV","Mesa Airlines Inc.","MFE","Mission/McAllen/Edinburg, TX: McAllen Miller International",345.00,97.00,35.74,6.97,14.46,0.86,38.98,7.00,0.00,7803.00,2621.00,387.00,491.00,30.00,4274.00,
2018,8,"YV","Mesa Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",58.00,13.00,7.00,3.00,2.00,0.00,1.00,0.00,0.00,876.00,506.00,236.00,87.00,0.00,47.00,
2018,8,"YV","Mesa Airlines Inc.","MLI","Moline, IL: Quad City International",62.00,17.00,5.56,0.98,3.69,0.00,6.76,0.00,0.00,1234.00,403.00,153.00,187.00,0.00,491.00,
2018,8,"YV","Mesa Airlines Inc.","MOB","Mobile, AL: Mobile Regional",107.00,29.00,9.98,3.87,5.34,0.00,9.81,4.00,1.00,1847.00,491.00,191.00,163.00,0.00,1002.00,
2018,8,"YV","Mesa Airlines Inc.","MRY","Monterey, CA: Monterey Regional",93.00,20.00,8.10,0.69,3.43,0.11,7.67,5.00,2.00,1155.00,408.00,67.00,120.00,10.00,550.00,
2018,8,"YV","Mesa Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",141.00,34.00,13.00,2.00,16.00,0.00,3.00,0.00,1.00,1585.00,746.00,99.00,476.00,0.00,264.00,
2018,8,"YV","Mesa Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",73.00,9.00,4.25,0.00,0.75,1.00,3.00,0.00,0.00,614.00,348.00,0.00,40.00,21.00,205.00,
2018,8,"YV","Mesa Airlines Inc.","MTJ","Montrose/Delta, CO: Montrose Regional",113.00,26.00,6.98,1.00,12.25,0.00,5.77,3.00,0.00,1187.00,458.00,58.00,294.00,0.00,377.00,
2018,8,"YV","Mesa Airlines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",55.00,15.00,7.63,0.00,3.63,0.00,3.74,3.00,0.00,922.00,298.00,0.00,109.00,0.00,515.00,
2018,8,"YV","Mesa Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",282.00,71.00,33.44,11.00,10.07,0.00,16.50,7.00,3.00,5742.00,2003.00,1709.00,524.00,0.00,1506.00,
2018,8,"YV","Mesa Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",23.00,5.00,3.00,0.00,0.00,0.00,2.00,0.00,0.00,375.00,223.00,0.00,0.00,0.00,152.00,
2018,8,"YV","Mesa Airlines Inc.","ONT","Ontario, CA: Ontario International",56.00,20.00,7.40,0.28,2.85,0.00,9.46,2.00,0.00,1269.00,492.00,38.00,106.00,0.00,633.00,
2018,8,"YV","Mesa Airlines Inc.","ORF","Norfolk, VA: Norfolk International",126.00,36.00,13.00,4.00,8.00,0.00,11.00,2.00,0.00,4664.00,3286.00,256.00,205.00,0.00,917.00,
2018,8,"YV","Mesa Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",127.00,32.00,8.00,4.00,17.00,0.00,3.00,3.00,0.00,3740.00,1328.00,889.00,1218.00,0.00,305.00,
2018,8,"YV","Mesa Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",1880.00,337.00,88.16,12.47,69.51,1.00,165.86,45.00,13.00,26524.00,9186.00,1114.00,2897.00,66.00,13261.00,
2018,8,"YV","Mesa Airlines Inc.","PIA","Peoria, IL: General Downing - Peoria International",62.00,20.00,9.66,1.00,3.17,0.00,6.17,2.00,0.00,1351.00,718.00,168.00,121.00,0.00,344.00,
2018,8,"YV","Mesa Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",121.00,26.00,9.00,3.00,6.00,0.00,8.00,2.00,0.00,1804.00,868.00,188.00,300.00,0.00,448.00,
2018,8,"YV","Mesa Airlines Inc.","PNS","Pensacola, FL: Pensacola International",81.00,22.00,13.88,4.02,0.90,1.00,2.21,0.00,0.00,2753.00,2350.00,182.00,53.00,23.00,145.00,
2018,8,"YV","Mesa Airlines Inc.","PSP","Palm Springs, CA: Palm Springs International",51.00,12.00,6.23,0.00,1.70,0.00,4.06,0.00,0.00,844.00,343.00,0.00,63.00,0.00,438.00,
2018,8,"YV","Mesa Airlines Inc.","PVD","Providence, RI: Theodore Francis Green State",92.00,29.00,12.00,3.00,3.00,0.00,11.00,2.00,0.00,2770.00,605.00,171.00,226.00,0.00,1768.00,
2018,8,"YV","Mesa Airlines Inc.","PWM","Portland, ME: Portland International Jetport",28.00,6.00,2.00,2.00,0.00,0.00,2.00,1.00,0.00,492.00,97.00,287.00,0.00,0.00,108.00,
2018,8,"YV","Mesa Airlines Inc.","RAP","Rapid City, SD: Rapid City Regional",62.00,14.00,5.89,1.15,1.97,0.00,4.99,0.00,1.00,1020.00,318.00,162.00,65.00,0.00,475.00,
2018,8,"YV","Mesa Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",98.00,21.00,8.00,4.00,4.00,0.00,5.00,2.00,1.00,1393.00,360.00,276.00,143.00,0.00,614.00,
2018,8,"YV","Mesa Airlines Inc.","RIC","Richmond, VA: Richmond International",29.00,8.00,2.00,2.00,3.00,0.00,1.00,0.00,0.00,275.00,72.00,50.00,89.00,0.00,64.00,
2018,8,"YV","Mesa Airlines Inc.","RNO","Reno, NV: Reno/Tahoe International",71.00,21.00,9.32,1.23,3.77,0.00,6.67,2.00,0.00,1524.00,766.00,99.00,179.00,0.00,480.00,
2018,8,"YV","Mesa Airlines Inc.","ROC","Rochester, NY: Greater Rochester International",38.00,6.00,1.00,2.00,0.00,0.00,3.00,0.00,0.00,832.00,139.00,172.00,0.00,0.00,521.00,
2018,8,"YV","Mesa Airlines Inc.","SAT","San Antonio, TX: San Antonio International",54.00,4.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,215.00,84.00,0.00,0.00,0.00,131.00,
2018,8,"YV","Mesa Airlines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",36.00,4.00,0.14,0.00,0.00,0.00,3.86,6.00,0.00,261.00,8.00,0.00,0.00,0.00,253.00,
2018,8,"YV","Mesa Airlines Inc.","SBA","Santa Barbara, CA: Santa Barbara Municipal",153.00,42.00,18.93,1.39,6.94,0.00,14.75,3.00,0.00,2478.00,1135.00,181.00,385.00,0.00,777.00,
2018,8,"YV","Mesa Airlines Inc.","SBP","San Luis Obispo, CA: San Luis County Regional",120.00,34.00,12.42,0.54,10.60,0.14,10.31,0.00,0.00,2422.00,918.00,52.00,385.00,14.00,1053.00,
2018,8,"YV","Mesa Airlines Inc.","SDF","Louisville, KY: Louisville Muhammad Ali International",183.00,58.00,29.70,1.03,12.74,0.00,14.53,3.00,0.00,5738.00,2431.00,221.00,519.00,0.00,2567.00,
2018,8,"YV","Mesa Airlines Inc.","SHV","Shreveport, LA: Shreveport Regional",56.00,10.00,5.00,1.00,1.00,0.00,3.00,0.00,0.00,857.00,488.00,59.00,17.00,0.00,293.00,
2018,8,"YV","Mesa Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2018,8,"YV","Mesa Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",18.00,6.00,2.00,0.00,3.00,0.00,1.00,0.00,0.00,261.00,106.00,0.00,123.00,0.00,32.00,
